Transaction_ID,Payment,Order_Date,Payment_Method
POS40361,1347,23-02-2024,Alipay
POS40362,777,31-07-2024,Credit Card
POS40363,1089,15-12-2025,Alipay
POS40364,912,17-09-2024,Alipay
POS40365,110,24-04-2024,Alipay
POS40366,2481,29-12-2024,Alipay
POS40367,1170,09-01-2025,Credit Card
POS40368,1931,06-09-2024,Credit Card
POS40369,2695,30-11-2025,WeChat Pay
POS40370,2047,17-04-2024,Cash
POS40371,573,19-02-2024,Alipay
POS40372,2538,16-05-2025,Alipay
POS40373,1227,02-09-2024,Alipay
POS40374,23,22-10-2025,Credit Card
POS40375,1672,19-10-2025,Alipay
POS40376,2819,06-08-2024,WeChat Pay
POS40377,1668,16-05-2024,WeChat Pay
POS40378,674,02-02-2025,Alipay
POS40379,2934,13-03-2024,Alipay
POS40380,1499,09-02-2024,Cash
POS40381,2612,10-03-2025,Credit Card
POS40382,1660,02-12-2024,Cash
POS40383,1821,09-03-2024,Credit Card
POS40384,1226,14-03-2024,Cash
POS40385,576,27-02-2024,Cash
POS40386,253,30-06-2024,WeChat Pay
POS40387,1956,11-03-2025,Alipay
POS40388,2786,09-05-2024,Alipay
POS40389,1866,07-09-2025,Alipay
POS40390,1527,03-12-2025,WeChat Pay
POS40391,794,28-08-2025,WeChat Pay
POS40392,524,12-08-2024,Alipay
POS40393,2992,21-05-2025,Alipay
POS40394,1835,19-12-2025,WeChat Pay
POS40395,124,11-07-2024,Credit Card
POS40396,2755,04-04-2024,Cash
POS40397,2056,25-05-2025,Credit Card
POS40398,454,29-08-2024,Cash
POS40399,1499,14-06-2024,Alipay
POS40400,2968,10-03-2024,Credit Card
POS40401,1543,14-12-2025,WeChat Pay
POS40402,1823,09-09-2024,Credit Card
POS40403,2989,30-07-2025,Alipay
POS40404,1053,06-02-2024,WeChat Pay
POS40405,1075,29-11-2024,Alipay
POS40406,2939,16-05-2024,Cash
POS40407,1373,31-12-2025,WeChat Pay
POS40408,1005,01-06-2025,Alipay
POS40409,363,01-08-2024,WeChat Pay
POS40410,1226,28-06-2024,Alipay
POS40411,2566,07-11-2024,WeChat Pay
POS40412,501,05-12-2025,Alipay
POS40413,240,03-10-2024,Alipay
POS40414,732,24-12-2025,WeChat Pay
POS40415,85,25-05-2024,Cash
POS40416,274,01-11-2024,Credit Card
POS40417,1470,22-07-2024,WeChat Pay
POS40418,1994,22-09-2025,WeChat Pay
POS40419,2536,07-09-2025,Cash
POS40420,912,07-12-2025,WeChat Pay
POS40421,2024,02-12-2025,Alipay
POS40422,1911,29-01-2024,Credit Card
POS40423,2183,06-10-2024,Alipay
POS40424,2575,17-03-2025,Alipay
POS40425,2436,30-08-2025,WeChat Pay
POS40426,784,27-03-2025,Credit Card
POS40427,1977,28-11-2024,Credit Card
POS40428,1330,05-04-2024,WeChat Pay
POS40429,2535,30-04-2025,Alipay
POS40430,1462,05-07-2025,WeChat Pay
POS40431,2465,31-08-2025,Cash
POS40432,1499,12-07-2025,Credit Card
POS40433,775,01-11-2025,WeChat Pay
POS40434,1233,18-11-2024,Alipay
POS40435,2238,09-10-2024,Cash
POS40436,1352,31-08-2025,Cash
POS40437,2921,25-06-2025,Cash
POS40438,103,27-11-2025,Alipay
POS40439,1190,25-12-2025,Alipay
POS40440,1159,07-12-2025,Credit Card
POS40441,2794,07-07-2025,Credit Card
POS40442,617,02-11-2024,Cash
POS40443,1312,06-03-2025,Credit Card
POS40444,673,19-05-2025,Cash
POS40445,2997,03-04-2025,WeChat Pay
POS40446,2830,17-10-2025,Alipay
POS40447,63,21-11-2024,WeChat Pay
POS40448,607,05-09-2025,Alipay
POS40449,1001,26-08-2024,Credit Card
POS40450,1375,18-09-2025,Cash
POS40451,330,05-09-2025,Credit Card
POS40452,2560,22-01-2025,Credit Card
POS40453,1838,11-09-2024,Credit Card
POS40454,1346,30-07-2024,Cash
POS40455,216,20-03-2024,Cash
POS40456,1809,30-01-2025,WeChat Pay
POS40457,2674,26-06-2025,Alipay
POS40458,1929,10-03-2024,WeChat Pay
POS40459,771,17-10-2025,Cash
POS40460,328,05-12-2024,Cash
POS40461,1680,18-12-2024,WeChat Pay
POS40462,1253,03-01-2024,Cash
POS40463,1048,11-04-2024,Alipay
POS40464,2069,07-11-2025,Alipay
POS40465,1394,06-12-2025,Cash
POS40466,1423,08-04-2025,Credit Card
POS40467,623,30-03-2024,Credit Card
POS40468,1602,27-03-2025,WeChat Pay
POS40469,1343,01-04-2025,Cash
POS40470,2758,30-07-2024,Alipay
POS40471,1620,05-02-2025,Cash
POS40472,2035,05-12-2024,Credit Card
POS40473,102,21-07-2024,Alipay
POS40474,1677,06-02-2025,WeChat Pay
POS40475,2279,14-12-2024,Cash
POS40476,2260,05-04-2025,Alipay
POS40477,2407,15-10-2024,WeChat Pay
POS40478,1996,31-05-2024,Credit Card
POS40479,1725,30-06-2024,WeChat Pay
POS40480,2172,18-02-2025,WeChat Pay
POS40481,1859,26-03-2024,Credit Card
POS40482,24,10-07-2025,Alipay
POS40483,230,13-03-2025,Credit Card
POS40484,2595,01-03-2024,Cash
POS40485,2520,27-03-2025,WeChat Pay
POS40486,1042,27-12-2024,Cash
POS40487,1553,05-07-2024,Alipay
POS40488,771,06-12-2024,Cash
POS40489,1895,31-08-2024,Alipay
POS40490,2661,01-04-2025,Alipay
POS40491,840,02-05-2024,Credit Card
POS40492,1208,26-12-2025,Credit Card
POS40493,2810,20-12-2024,WeChat Pay
POS40494,2182,04-05-2024,WeChat Pay
POS40495,1511,11-07-2025,Alipay
POS40496,1695,09-10-2025,Cash
POS40497,597,27-11-2024,Cash
POS40498,1776,11-07-2025,WeChat Pay
POS40499,2605,08-01-2025,Credit Card
POS40500,174,03-02-2025,WeChat Pay
POS40501,2559,03-01-2024,WeChat Pay
POS40502,916,06-11-2025,WeChat Pay
POS40503,2154,26-01-2025,Credit Card
POS40504,1464,07-11-2024,WeChat Pay
POS40505,2574,12-07-2025,Credit Card
POS40506,417,03-01-2024,WeChat Pay
POS40507,140,17-05-2024,Cash
POS40508,230,14-09-2025,Cash
POS40509,2236,01-07-2025,Cash
POS40510,397,20-12-2024,Alipay
POS40511,740,20-10-2024,Alipay
POS40512,844,28-10-2025,WeChat Pay
POS40513,1597,24-05-2025,Alipay
POS40514,1758,04-07-2025,WeChat Pay
POS40515,261,01-08-2025,WeChat Pay
POS40516,2170,27-04-2025,Alipay
POS40517,2177,09-10-2024,Cash
POS40518,1300,28-07-2025,Alipay
POS40519,2608,23-08-2024,Cash
POS40520,2075,06-12-2024,Alipay
POS40521,125,21-11-2024,Alipay
POS40522,2482,21-02-2024,Credit Card
POS40523,133,01-03-2025,Cash
POS40524,764,22-09-2024,WeChat Pay
POS40525,2715,06-08-2025,WeChat Pay
POS40526,754,17-11-2024,Cash
POS40527,1511,17-01-2024,Cash
POS40528,1608,29-07-2024,Cash
POS40529,971,21-01-2025,Credit Card
POS40530,189,10-09-2025,Cash
POS40531,122,07-12-2025,Cash
POS40532,380,12-04-2025,Credit Card
POS40533,1570,24-01-2025,WeChat Pay
POS40534,153,23-03-2024,WeChat Pay
POS40535,1303,27-08-2024,Alipay
POS40536,2942,19-11-2024,Cash
POS40537,2910,07-12-2025,Alipay
POS40538,1731,19-04-2024,Cash
POS40539,2916,16-04-2025,Alipay
POS40540,2946,25-09-2025,Alipay
POS40541,1577,22-12-2024,Credit Card
POS40542,2387,03-07-2024,Cash
POS40543,2931,12-12-2025,Cash
POS40544,826,08-09-2024,Alipay
POS40545,2104,28-02-2025,WeChat Pay
POS40546,672,06-09-2024,WeChat Pay
POS40547,1343,16-09-2025,Alipay
POS40548,1021,26-05-2024,Cash
POS40549,2398,23-12-2025,WeChat Pay
POS40550,2148,27-03-2025,Alipay
POS40551,1288,05-12-2024,WeChat Pay
POS40552,2266,31-12-2024,Alipay
POS40553,249,21-07-2025,Credit Card
POS40554,443,12-10-2024,Cash
POS40555,1472,12-07-2024,WeChat Pay
POS40556,2434,07-09-2024,Credit Card
POS40557,1342,25-12-2024,WeChat Pay
POS40558,1360,04-12-2025,WeChat Pay
POS40559,1246,19-11-2024,Credit Card
POS40560,2611,15-12-2024,WeChat Pay
POS40561,655,14-05-2024,WeChat Pay
POS40562,2212,06-06-2024,Alipay
POS40563,2722,17-08-2024,WeChat Pay
POS40564,1769,01-04-2024,Cash
POS40565,1960,22-02-2025,Credit Card
POS40566,2636,27-05-2025,Alipay
POS40567,324,29-08-2024,Credit Card
POS40568,343,05-04-2024,Cash
POS40569,549,19-07-2024,Alipay
POS40570,1184,01-01-2024,Cash
POS40571,2317,10-08-2024,Credit Card
POS40572,2761,08-10-2025,WeChat Pay
POS40573,1632,02-04-2024,Alipay
POS40574,573,04-09-2024,Alipay
POS40575,1948,12-02-2025,Alipay
POS40576,1265,02-12-2024,Cash
POS40577,1936,27-03-2024,Alipay
POS40578,687,07-09-2024,Cash
POS40579,1908,09-07-2024,Credit Card
POS40580,1622,03-08-2024,Cash
POS40581,1470,01-07-2025,WeChat Pay
POS40582,2606,09-07-2024,Alipay
POS40583,1328,28-10-2025,WeChat Pay
POS40584,2269,10-02-2024,WeChat Pay
POS40585,2062,18-02-2025,Alipay
POS40586,2636,27-11-2024,Credit Card
POS40587,1044,11-09-2025,Cash
POS40588,2628,10-08-2025,Credit Card
POS40589,905,02-10-2025,Credit Card
POS40590,2133,25-03-2024,Alipay
POS40591,1824,05-01-2025,Credit Card
POS40592,1733,11-06-2024,WeChat Pay
POS40593,2668,13-12-2025,Cash
POS40594,1117,26-07-2025,WeChat Pay
POS40595,1328,01-11-2024,WeChat Pay
POS40596,2511,01-10-2024,Cash
POS40597,619,23-12-2025,Credit Card
POS40598,154,06-01-2024,Cash
POS40599,2107,19-09-2024,Credit Card
POS40600,620,21-10-2024,Alipay
POS40601,2268,28-12-2024,Credit Card
POS40602,55,09-07-2024,WeChat Pay
POS40603,450,04-10-2025,Alipay
POS40604,900,02-10-2025,Credit Card
POS40605,559,07-09-2025,WeChat Pay
POS40606,2077,13-04-2024,Cash
POS40607,292,11-02-2024,WeChat Pay
POS40608,83,29-12-2025,Credit Card
POS40609,254,19-06-2024,Alipay
POS40610,836,01-10-2025,WeChat Pay
POS40611,958,14-07-2025,Credit Card
POS40612,915,10-05-2024,Cash
POS40613,874,12-05-2025,Alipay
POS40614,2625,26-04-2024,Cash
POS40615,2785,09-06-2024,Alipay
POS40616,1271,17-05-2025,WeChat Pay
POS40617,2700,20-06-2025,WeChat Pay
POS40618,2813,30-03-2024,Cash
POS40619,1127,21-05-2025,Credit Card
POS40620,563,24-10-2024,Credit Card
POS40621,615,06-10-2025,WeChat Pay
POS40622,1682,20-09-2024,WeChat Pay
POS40623,2499,24-09-2025,Cash
POS40624,1276,17-06-2024,Cash
POS40625,1422,16-10-2025,Alipay
POS40626,2383,24-08-2024,Cash
POS40627,996,28-01-2024,Cash
POS40628,1517,06-11-2024,WeChat Pay
POS40629,2873,26-05-2025,Credit Card
POS40630,2813,13-10-2024,Cash
POS40631,2086,12-03-2025,Alipay
POS40632,460,09-11-2024,Alipay
POS40633,2725,23-03-2025,Cash
POS40634,73,10-05-2025,Credit Card
POS40635,2861,05-12-2024,WeChat Pay
POS40636,2098,06-01-2025,Cash
POS40637,1253,20-08-2024,WeChat Pay
POS40638,1695,15-04-2024,Alipay
POS40639,2963,10-06-2024,Cash
POS40640,2547,17-12-2025,Credit Card
POS40641,1858,30-12-2024,Alipay
POS40642,2509,05-09-2024,Cash
POS40643,2276,21-12-2024,Alipay
POS40644,2559,22-02-2024,WeChat Pay
POS40645,289,25-11-2025,Cash
POS40646,2764,19-07-2025,Credit Card
POS40647,2735,08-01-2025,Credit Card
POS40648,1340,18-03-2024,WeChat Pay
POS40649,2141,27-12-2025,Credit Card
POS40650,2979,16-08-2025,WeChat Pay
POS40651,2172,20-03-2025,Credit Card
POS40652,2829,18-08-2024,WeChat Pay
POS40653,2589,13-07-2024,Cash
POS40654,642,03-09-2025,Cash
POS40655,461,09-10-2024,Credit Card
POS40656,684,22-09-2024,Credit Card
POS40657,2155,09-02-2025,Cash
POS40658,2174,23-10-2025,Cash
POS40659,1936,28-08-2025,Cash
POS40660,1890,30-10-2025,Credit Card
POS40661,2229,28-11-2024,Cash
POS40662,611,16-06-2025,WeChat Pay
POS40663,400,18-07-2024,Credit Card
POS40664,1224,02-04-2025,Credit Card
POS40665,1948,26-11-2024,Cash
POS40666,1844,17-12-2025,WeChat Pay
POS40667,1131,25-02-2024,Cash
POS40668,1997,11-04-2025,Cash
POS40669,1905,28-11-2024,Alipay
POS40670,394,21-06-2024,WeChat Pay
POS40671,2838,18-10-2024,Credit Card
POS40672,2172,26-12-2025,WeChat Pay
POS40673,544,16-09-2024,Alipay
POS40674,2801,22-01-2024,Credit Card
POS40675,2115,13-10-2024,WeChat Pay
POS40676,1980,31-05-2024,Credit Card
POS40677,2238,12-11-2024,WeChat Pay
POS40678,1282,03-12-2025,Alipay
POS40679,2891,13-03-2025,WeChat Pay
POS40680,2029,09-10-2024,Credit Card
POS40681,75,27-11-2024,Alipay
POS40682,778,19-09-2024,Cash
POS40683,2422,06-01-2024,Cash
POS40684,1457,28-12-2024,WeChat Pay
POS40685,95,21-09-2024,Alipay
POS40686,2058,07-12-2024,Cash
POS40687,1324,25-12-2025,WeChat Pay
POS40688,2966,21-12-2025,Alipay
POS40689,2035,04-09-2025,Alipay
POS40690,2244,16-12-2025,Alipay
POS40691,581,19-08-2024,Credit Card
POS40692,117,16-06-2025,Alipay
POS40693,1899,25-07-2025,Cash
POS40694,972,25-08-2024,WeChat Pay
POS40695,1261,01-09-2025,Credit Card
POS40696,1132,26-05-2024,Cash
POS40697,470,07-02-2025,Cash
POS40698,1427,25-01-2025,Alipay
POS40699,509,14-11-2024,Cash
POS40700,1099,23-04-2024,Cash
POS40701,2926,18-09-2024,Alipay
POS40702,762,29-09-2025,Alipay
POS40703,851,24-03-2025,Alipay
POS40704,2904,09-02-2024,WeChat Pay
POS40705,2351,09-02-2025,Cash
POS40706,1197,05-07-2025,Credit Card
POS40707,2139,21-02-2024,Alipay
POS40708,860,29-01-2024,WeChat Pay
POS40709,960,20-01-2025,WeChat Pay
POS40710,661,02-10-2024,Credit Card
POS40711,696,26-04-2024,Cash
POS40712,790,06-02-2025,Credit Card
POS40713,2448,19-02-2024,Credit Card
POS40714,976,10-11-2025,Credit Card
POS40715,2088,08-06-2025,WeChat Pay
POS40716,2344,27-04-2025,Alipay
POS40717,899,26-05-2024,Alipay
POS40718,42,12-08-2025,Credit Card
POS40719,1622,23-01-2025,Cash
POS40720,1007,03-08-2024,Cash
POS40721,145,23-12-2025,Credit Card
POS40722,2656,16-12-2025,Alipay
POS40723,902,28-02-2024,Alipay
POS40724,1466,20-01-2025,Alipay
POS40725,2191,22-06-2025,Cash
POS40726,2265,18-03-2024,Cash
POS40727,740,28-08-2025,WeChat Pay
POS40728,2077,19-04-2024,WeChat Pay
POS40729,680,14-09-2024,Alipay
POS40730,923,09-10-2025,Credit Card
POS40731,482,24-12-2025,Cash
POS40732,1566,24-10-2024,Credit Card
POS40733,918,30-08-2024,Credit Card
POS40734,501,02-09-2024,Credit Card
POS40735,1172,27-12-2024,Alipay
POS40736,1576,16-10-2024,WeChat Pay
POS40737,214,12-07-2025,Cash
POS40738,2927,09-12-2024,WeChat Pay
POS40739,136,24-05-2024,WeChat Pay
POS40740,1753,03-11-2025,Alipay
POS40741,1652,18-08-2024,WeChat Pay
POS40742,1813,02-10-2024,Credit Card
POS40743,54,29-03-2025,Cash
POS40744,1998,03-10-2025,Credit Card
POS40745,77,21-05-2024,Cash
POS40746,2703,13-09-2024,Alipay
POS40747,482,14-11-2024,Alipay
POS40748,30,04-08-2025,Alipay
POS40749,2856,09-12-2024,Cash
POS40750,470,20-02-2024,WeChat Pay
POS40751,811,09-02-2024,Credit Card
POS40752,1406,17-05-2025,Alipay
POS40753,37,19-05-2025,Credit Card
POS40754,1602,21-03-2024,Cash
POS40755,568,23-12-2024,Cash
POS40756,1909,24-10-2024,Alipay
POS40757,1333,29-12-2024,WeChat Pay
POS40758,272,26-09-2025,Credit Card
POS40759,1510,22-01-2025,Cash
POS40760,382,23-10-2025,Alipay
POS40761,1504,29-04-2024,Alipay
POS40762,2725,23-08-2025,WeChat Pay
POS40763,141,21-08-2024,Cash
POS40764,794,05-01-2024,WeChat Pay
POS40765,2942,20-07-2024,Alipay
POS40766,2681,06-01-2024,WeChat Pay
POS40767,2185,26-04-2024,Credit Card
POS40768,1573,18-03-2024,Credit Card
POS40769,2995,01-09-2024,Cash
POS40770,473,07-08-2025,Cash
POS40771,519,19-08-2024,Cash
POS40772,2107,14-02-2025,WeChat Pay
POS40773,2639,05-11-2025,Cash
POS40774,1809,04-10-2025,Credit Card
POS40775,1938,06-01-2024,Alipay
POS40776,785,25-04-2024,Cash
POS40777,1374,15-11-2024,Cash
POS40778,2167,30-07-2024,Alipay
POS40779,2587,14-08-2024,Alipay
POS40780,309,23-02-2024,Alipay
POS40781,2936,01-07-2024,Alipay
POS40782,1124,09-05-2025,WeChat Pay
POS40783,439,21-04-2025,Cash
POS40784,739,19-10-2025,Cash
POS40785,408,08-01-2024,Alipay
POS40786,352,26-02-2025,WeChat Pay
POS40787,247,07-04-2025,Credit Card
POS40788,1395,22-05-2024,Cash
POS40789,1076,16-07-2025,Credit Card
POS40790,1617,30-10-2025,WeChat Pay
POS40791,1859,18-04-2025,Cash
POS40792,577,08-05-2024,WeChat Pay
POS40793,513,08-06-2025,WeChat Pay
POS40794,825,26-10-2025,Cash
POS40795,881,18-02-2025,Cash
POS40796,679,15-10-2025,Alipay
POS40797,2895,20-09-2025,WeChat Pay
POS40798,52,25-01-2025,Alipay
POS40799,749,17-08-2024,Cash
POS40800,1371,09-12-2024,WeChat Pay
POS40801,2568,09-08-2024,WeChat Pay
POS40802,2500,22-02-2025,Credit Card
POS40803,743,14-07-2024,Alipay
POS40804,1652,15-04-2024,Credit Card
POS40805,2617,23-05-2025,Alipay
POS40806,382,26-03-2024,WeChat Pay
POS40807,798,03-10-2025,Cash
POS40808,2457,29-07-2025,Alipay
POS40809,615,03-07-2024,Alipay
POS40810,2769,26-10-2024,Credit Card
POS40811,2439,03-05-2024,WeChat Pay
POS40812,2428,23-03-2024,WeChat Pay
POS40813,2654,01-06-2024,WeChat Pay
POS40814,745,18-11-2025,Cash
POS40815,2245,23-12-2025,WeChat Pay
POS40816,951,25-04-2025,Credit Card
POS40817,2120,13-10-2024,WeChat Pay
POS40818,2810,15-03-2024,WeChat Pay
POS40819,1415,07-10-2025,Credit Card
POS40820,1270,27-04-2025,Alipay
POS40821,127,08-06-2025,WeChat Pay
POS40822,2514,24-05-2024,WeChat Pay
POS40823,1861,15-04-2024,Cash
POS40824,1818,22-11-2025,Cash
POS40825,1219,22-01-2025,Alipay
POS40826,2715,09-12-2024,Credit Card
POS40827,2252,15-06-2024,WeChat Pay
POS40828,1868,12-06-2025,WeChat Pay
POS40829,2784,14-05-2024,Alipay
POS40830,1991,04-01-2024,Credit Card
POS40831,2350,08-09-2025,Alipay
POS40832,2116,11-01-2025,Credit Card
POS40833,2773,24-10-2024,Alipay
POS40834,114,12-03-2024,Alipay
POS40835,900,06-04-2025,WeChat Pay
POS40836,2085,21-10-2024,Cash
POS40837,218,30-09-2024,Credit Card
POS40838,2481,16-09-2024,WeChat Pay
POS40839,509,22-05-2024,WeChat Pay
POS40840,136,21-11-2024,Cash
POS40841,633,25-07-2024,Credit Card
POS40842,989,19-07-2025,WeChat Pay
POS40843,1375,07-05-2024,Cash
POS40844,1501,25-08-2024,WeChat Pay
POS40845,497,01-11-2025,Alipay
POS40846,2641,31-03-2024,Cash
POS40847,1502,25-05-2025,Alipay
POS40848,2969,31-10-2024,Cash
POS40849,2558,24-01-2025,Alipay
POS40850,1762,07-05-2025,Cash
POS40851,83,30-11-2025,WeChat Pay
POS40852,665,17-12-2024,Cash
POS40853,1722,02-02-2025,Credit Card
POS40854,237,03-11-2024,Credit Card
POS40855,515,24-09-2025,Credit Card
POS40856,942,10-10-2025,Credit Card
POS40857,1214,23-10-2024,Alipay
POS40858,511,15-04-2024,Cash
POS40859,1435,11-06-2025,Credit Card
POS40860,423,17-01-2024,WeChat Pay
POS40861,2682,17-06-2024,WeChat Pay
POS40862,113,01-12-2024,WeChat Pay
POS40863,1429,19-09-2024,Cash
POS40864,2382,20-01-2025,Cash
POS40865,2353,29-01-2024,WeChat Pay
POS40866,1437,04-04-2024,Credit Card
POS40867,646,09-11-2025,Alipay
POS40868,1123,21-05-2025,WeChat Pay
POS40869,1931,02-02-2024,Credit Card
POS40870,1594,04-07-2025,Cash
POS40871,208,23-03-2025,Credit Card
POS40872,2591,15-02-2024,Cash
POS40873,639,11-04-2025,Cash
POS40874,2343,15-09-2024,Cash
POS40875,962,10-08-2024,Cash
POS40876,2551,01-02-2024,Credit Card
POS40877,438,25-09-2025,Cash
POS40878,1528,18-11-2024,Cash
POS40879,2860,11-04-2024,Credit Card
POS40880,150,16-04-2025,WeChat Pay
POS40881,1833,14-05-2024,Credit Card
POS40882,3000,16-05-2025,Cash
POS40883,1496,12-03-2025,Credit Card
POS40884,174,01-03-2025,Alipay
POS40885,1641,07-04-2024,Credit Card
POS40886,2854,07-12-2024,Alipay
POS40887,790,10-09-2025,Credit Card
POS40888,1706,08-12-2024,Cash
POS40889,557,10-01-2024,Credit Card
POS40890,198,20-05-2025,Credit Card
POS40891,2814,03-10-2024,Cash
POS40892,1509,18-07-2025,Cash
POS40893,2821,08-10-2025,Cash
POS40894,938,15-08-2025,Cash
POS40895,79,06-04-2025,WeChat Pay
POS40896,1829,18-09-2024,Cash
POS40897,1187,16-10-2025,Cash
POS40898,1702,13-09-2025,Credit Card
POS40899,821,24-05-2024,Credit Card
POS40900,1916,09-12-2025,Credit Card
POS40901,2253,07-11-2025,Credit Card
POS40902,1157,17-12-2025,Alipay
POS40903,1247,18-03-2025,WeChat Pay
POS40904,803,10-04-2025,Alipay
POS40905,1930,07-07-2025,Cash
POS40906,2168,19-11-2024,Alipay
POS40907,2040,10-09-2025,Alipay
POS40908,1024,30-08-2025,Credit Card
POS40909,751,31-03-2025,Alipay
POS40910,563,23-01-2024,Credit Card
POS40911,1539,26-02-2024,Alipay
POS40912,87,04-04-2024,WeChat Pay
POS40913,1600,08-03-2024,WeChat Pay
POS40914,983,04-06-2024,Alipay
POS40915,681,20-03-2025,Cash
POS40916,2449,30-07-2025,Alipay
POS40917,363,11-02-2024,Credit Card
POS40918,1764,27-03-2024,Credit Card
POS40919,1915,02-03-2024,Credit Card
POS40920,376,14-03-2024,WeChat Pay
POS40921,152,27-07-2025,Cash
POS40922,1036,18-04-2024,Cash
POS40923,738,22-12-2024,Credit Card
POS40924,467,30-10-2024,WeChat Pay
POS40925,2305,20-08-2024,Alipay
POS40926,76,30-03-2024,WeChat Pay
POS40927,1119,03-04-2024,Alipay
POS40928,2127,09-08-2024,Alipay
POS40929,2367,07-08-2025,Alipay
POS40930,338,28-10-2024,Cash
POS40931,458,06-06-2024,Cash
POS40932,2330,24-04-2024,Alipay
POS40933,791,12-06-2025,Alipay
POS40934,1126,15-04-2025,Cash
POS40935,2369,03-03-2025,Alipay
POS40936,2251,09-03-2024,Cash
POS40937,2573,14-06-2024,Alipay
POS40938,1920,07-11-2025,Alipay
POS40939,1267,31-01-2025,Cash
POS40940,892,16-07-2024,Credit Card
POS40941,2160,10-03-2024,Credit Card
POS40942,2916,07-03-2025,WeChat Pay
POS40943,2077,27-10-2024,Credit Card
POS40944,870,10-11-2024,Cash
POS40945,1350,10-12-2025,Cash
POS40946,2274,11-03-2025,Alipay
POS40947,370,01-01-2024,WeChat Pay
POS40948,2602,01-03-2025,Credit Card
POS40949,1774,12-04-2024,Alipay
POS40950,1039,01-11-2024,WeChat Pay
POS40951,2982,06-10-2025,Cash
POS40952,1553,18-04-2024,Cash
POS40953,1021,17-11-2025,Alipay
POS40954,2502,03-11-2025,Cash
POS40955,2808,19-09-2025,Cash
POS40956,425,05-03-2025,WeChat Pay
POS40957,340,30-01-2025,WeChat Pay
POS40958,2025,12-10-2025,Alipay
POS40959,755,17-04-2025,Alipay
POS40960,304,21-04-2024,Cash
POS40961,266,03-03-2025,Cash
POS40962,1721,12-04-2024,WeChat Pay
POS40963,1066,14-02-2025,Cash
POS40964,684,08-07-2025,Cash
POS40965,2519,29-03-2025,WeChat Pay
POS40966,2246,17-06-2025,Alipay
POS40967,81,25-09-2024,Credit Card
POS40968,1007,15-07-2025,Alipay
POS40969,452,14-08-2024,Alipay
POS40970,1164,14-06-2024,Alipay
POS40971,1221,01-03-2025,WeChat Pay
POS40972,1351,13-12-2024,WeChat Pay
POS40973,1771,05-05-2024,Alipay
POS40974,1087,08-03-2025,Alipay
POS40975,493,17-05-2025,WeChat Pay
POS40976,1399,28-07-2024,Cash
POS40977,1304,02-08-2025,Cash
POS40978,1904,29-11-2024,WeChat Pay
POS40979,610,13-06-2024,WeChat Pay
POS40980,1284,08-12-2024,Credit Card
POS40981,2812,11-06-2024,Credit Card
POS40982,2441,12-01-2025,Credit Card
POS40983,1372,04-05-2024,Credit Card
POS40984,2394,28-06-2024,Cash
POS40985,341,01-08-2025,Alipay
POS40986,1522,19-04-2025,Alipay
POS40987,87,30-12-2025,WeChat Pay
POS40988,1918,12-01-2024,Credit Card
POS40989,365,08-10-2025,Cash
POS40990,2381,17-01-2024,Alipay
POS40991,2991,30-04-2024,Alipay
POS40992,1677,28-03-2025,Cash
POS40993,2979,25-06-2024,WeChat Pay
POS40994,2091,25-01-2025,Alipay
POS40995,2438,21-08-2024,Alipay
POS40996,2276,14-08-2024,WeChat Pay
POS40997,982,21-09-2025,WeChat Pay
POS40998,1469,22-03-2025,Alipay
POS40999,1633,22-06-2025,Cash
POS41000,179,14-03-2025,Cash
POS41001,2688,17-08-2024,Credit Card
POS41002,1000,14-05-2024,WeChat Pay
POS41003,1122,12-09-2025,WeChat Pay
POS41004,421,18-03-2024,WeChat Pay
POS41005,1933,06-12-2024,WeChat Pay
POS41006,1298,13-01-2025,WeChat Pay
POS41007,2172,08-08-2025,Cash
POS41008,1975,29-03-2025,Cash
POS41009,1862,14-09-2024,WeChat Pay
POS41010,1981,15-02-2025,Alipay
POS41011,2149,01-12-2024,Alipay
POS41012,1380,31-05-2024,Alipay
POS41013,755,26-03-2025,Alipay
POS41014,977,15-09-2024,Alipay
POS41015,2178,22-09-2024,WeChat Pay
POS41016,1112,08-11-2025,Alipay
POS41017,744,12-11-2024,Cash
POS41018,2444,23-05-2025,Credit Card
POS41019,626,22-07-2024,Credit Card
POS41020,2375,30-03-2025,Alipay
POS41021,2350,19-09-2024,Alipay
POS41022,1035,11-02-2025,Alipay
POS41023,389,30-03-2024,WeChat Pay
POS41024,984,01-02-2025,Credit Card
POS41025,1586,12-05-2024,Alipay
POS41026,733,01-01-2026,Cash
POS41027,1283,06-07-2024,Cash
POS41028,1737,16-07-2024,Alipay
POS41029,157,08-07-2024,WeChat Pay
