OrderID,Customer_ID,Payment,Quantity,Category,Created_At
TB46687,C5211,1677,5,Books,2025/01/31
TB46688,C3601,1186,2,Home,2024/06/11
TB46689,C5051,1772,5,Home,2025/07/05
TB46690,C6778,1092,3,Food,2024/03/26
TB46691,C8584,618,3,Books,2025/07/29
TB46692,C6633,655,2,Home,2025/09/09
TB46693,C2567,1477,5,Clothing,2025/03/06
TB46694,C2103,1394,2,Toys,2025/12/19
TB46695,C1214,578,1,Food,2025/07/17
TB46696,C3036,311,1,Toys,2024/10/25
TB46697,C2382,1128,1,Clothing,2024/09/16
TB46698,C9776,1109,2,Clothing,2024/11/03
TB46699,C9461,61,4,Clothing,2024/06/23
TB46700,C6090,1257,1,Food,2024/10/12
TB46701,C3126,1533,5,Clothing,2025/09/13
TB46702,C4461,142,3,Food,2024/08/10
TB46703,C9073,1721,3,Food,2024/01/13
TB46704,C5201,302,1,Clothing,2025/11/28
TB46705,C7728,991,4,Electronics,2025/03/08
TB46706,C2870,1706,2,Electronics,2025/03/03
TB46707,C3018,911,5,Books,2025/03/19
TB46708,C6776,713,1,Food,2025/10/13
TB46709,C3074,375,5,Clothing,2024/09/12
TB46710,C3535,1819,4,Electronics,2025/04/25
TB46711,C7446,902,2,Clothing,2025/01/18
TB46712,C3981,215,3,Books,2025/02/04
TB46713,C1620,937,1,Toys,2025/05/08
TB46714,C6240,526,4,Home,2024/08/10
TB46715,C7085,613,1,Toys,2024/10/25
TB46716,C2971,1575,1,Food,2024/02/13
TB46717,C6371,565,2,Food,2025/07/18
TB46718,C1788,1984,1,Food,2024/10/31
TB46719,C5762,473,5,Home,2025/09/10
TB46720,C1448,1643,5,Food,2024/02/25
TB46721,C1659,1531,2,Clothing,2024/01/09
TB46722,C7697,1521,1,Home,2025/08/23
TB46723,C9811,1300,5,Home,2024/10/10
TB46724,C6862,965,1,Electronics,2025/08/27
TB46725,C2802,1308,4,Toys,2025/03/28
TB46726,C2746,1427,2,Books,2025/12/07
TB46727,C3390,992,5,Books,2025/01/14
TB46728,C9969,1563,4,Electronics,2025/01/20
TB46729,C3286,1924,2,Home,2024/07/31
TB46730,C1960,1301,5,Electronics,2025/09/26
TB46731,C1068,720,3,Food,2025/01/21
TB46732,C6646,179,1,Home,2024/01/21
TB46733,C2432,1976,5,Toys,2025/07/30
TB46734,C1493,359,4,Clothing,2024/12/29
TB46735,C3845,1515,4,Home,2025/06/24
TB46736,C5692,1022,4,Books,2024/04/23
TB46737,C6124,685,3,Electronics,2025/03/24
TB46738,C8025,1414,4,Electronics,2024/10/14
TB46739,C8393,258,1,Toys,2025/04/29
TB46740,C5734,529,1,Food,2025/01/18
TB46741,C5036,644,3,Electronics,2024/12/16
TB46742,C1093,1239,5,Home,2024/11/11
TB46743,C6294,1825,3,Clothing,2025/03/30
TB46744,C7869,1706,3,Toys,2024/10/13
TB46745,C4150,1707,1,Books,2024/10/16
TB46746,C2644,865,3,Home,2025/09/16
TB46747,C2657,201,2,Clothing,2024/10/08
TB46748,C4179,467,4,Books,2025/06/27
TB46749,C4285,1675,5,Home,2024/09/24
TB46750,C6639,145,4,Food,2024/12/04
TB46751,C3549,922,5,Books,2025/05/02
TB46752,C2104,1534,5,Food,2024/01/23
TB46753,C2962,689,1,Toys,2024/10/30
TB46754,C7604,854,3,Home,2025/04/06
TB46755,C4524,346,2,Electronics,2025/09/17
TB46756,C8491,1612,4,Clothing,2024/09/03
TB46757,C5998,1144,3,Home,2024/08/27
TB46758,C5084,328,2,Food,2025/01/01
TB46759,C9471,1128,5,Food,2024/06/12
TB46760,C8610,1147,3,Toys,2024/06/17
TB46761,C2255,1444,1,Home,2024/05/05
TB46762,C1399,175,1,Food,2024/12/11
TB46763,C7528,157,3,Books,2025/01/14
TB46764,C2556,385,1,Food,2024/10/17
TB46765,C5521,617,1,Home,2024/09/25
TB46766,C5237,1615,5,Toys,2025/08/20
TB46767,C1296,1308,3,Home,2025/12/31
TB46768,C6962,1963,1,Food,2024/05/19
TB46769,C4254,248,3,Toys,2025/11/21
TB46770,C9599,796,1,Home,2025/07/01
TB46771,C5055,669,1,Books,2024/09/25
TB46772,C4860,1381,3,Books,2025/06/28
TB46773,C1677,1666,3,Books,2025/10/22
TB46774,C8985,214,2,Food,2025/11/28
TB46775,C3109,540,5,Food,2025/07/31
TB46776,C3679,346,2,Clothing,2025/10/04
TB46777,C1712,740,5,Books,2024/07/05
TB46778,C2434,1165,4,Toys,2024/02/07
TB46779,C9305,1743,4,Electronics,2025/01/18
TB46780,C2075,1321,5,Food,2024/05/15
TB46781,C8023,1167,2,Clothing,2025/06/04
TB46782,C5372,784,3,Food,2024/11/16
TB46783,C7752,575,2,Food,2024/11/13
TB46784,C5924,1498,5,Books,2024/12/31
TB46785,C2511,964,1,Toys,2024/07/16
TB46786,C8009,498,2,Toys,2025/06/08
TB46787,C8205,519,4,Home,2024/03/26
TB46788,C8851,1774,3,Clothing,2024/05/14
TB46789,C5017,1900,1,Food,2024/05/10
TB46790,C4356,1825,2,Electronics,2024/10/10
TB46791,C4960,110,5,Clothing,2025/11/19
TB46792,C8139,519,1,Food,2025/02/06
TB46793,C1718,294,5,Clothing,2025/05/18
TB46794,C1910,1416,4,Home,2024/03/30
TB46795,C4792,345,3,Clothing,2025/02/22
TB46796,C7869,1618,2,Clothing,2025/12/08
TB46797,C6971,84,4,Home,2025/08/12
TB46798,C9313,439,3,Home,2025/12/15
TB46799,C7164,492,3,Electronics,2025/05/16
TB46800,C1805,160,4,Electronics,2024/06/25
TB46801,C7454,676,1,Home,2025/04/21
TB46802,C8070,228,2,Clothing,2025/09/16
TB46803,C2899,1441,1,Books,2025/05/19
TB46804,C5894,1359,3,Electronics,2024/06/06
TB46805,C5738,1699,2,Books,2025/06/04
TB46806,C5726,1627,5,Toys,2024/04/22
TB46807,C4767,368,4,Electronics,2025/09/07
TB46808,C5725,703,4,Toys,2025/07/18
TB46809,C2222,1768,3,Toys,2025/09/03
TB46810,C2482,1508,3,Electronics,2024/01/07
TB46811,C3022,966,1,Food,2025/02/20
TB46812,C1052,1754,3,Food,2025/04/17
TB46813,C9900,1317,5,Clothing,2024/10/25
TB46814,C1112,1501,1,Electronics,2025/11/03
TB46815,C9495,951,4,Home,2024/09/02
TB46816,C6236,381,2,Clothing,2025/12/19
TB46817,C3028,200,4,Toys,2025/05/18
TB46818,C4248,420,4,Electronics,2025/01/09
TB46819,C4449,1095,4,Food,2024/10/31
TB46820,C2854,868,5,Books,2025/05/01
TB46821,C9745,65,4,Toys,2025/02/18
TB46822,C8098,1582,3,Toys,2025/10/24
TB46823,C3584,1685,3,Clothing,2024/01/04
TB46824,C4369,391,2,Food,2024/12/07
TB46825,C5939,626,5,Food,2024/02/26
TB46826,C9448,1769,5,Electronics,2025/02/10
TB46827,C7840,1864,3,Clothing,2025/09/12
TB46828,C5023,247,3,Food,2025/11/28
TB46829,C6027,656,2,Books,2024/11/10
TB46830,C1658,1379,4,Food,2025/11/26
TB46831,C6409,123,1,Clothing,2024/02/11
TB46832,C5005,1195,2,Toys,2024/08/25
TB46833,C1767,1464,4,Home,2025/02/08
TB46834,C5452,1712,5,Electronics,2024/04/06
TB46835,C5020,597,2,Electronics,2024/11/19
TB46836,C6965,1516,3,Clothing,2025/03/24
TB46837,C7856,1591,4,Books,2024/03/24
TB46838,C1967,913,1,Clothing,2024/03/20
TB46839,C6834,1682,2,Toys,2024/03/17
TB46840,C4186,1948,2,Electronics,2024/03/26
TB46841,C4157,1806,1,Food,2025/04/22
TB46842,C5606,1686,4,Electronics,2025/11/25
TB46843,C8959,709,1,Toys,2025/03/03
TB46844,C2663,367,1,Home,2025/10/13
TB46845,C6662,643,3,Books,2025/11/07
TB46846,C9638,423,4,Electronics,2025/02/10
TB46847,C2882,1004,3,Toys,2025/09/01
TB46848,C5615,108,4,Clothing,2024/05/05
TB46849,C6775,912,3,Clothing,2024/03/25
TB46850,C4564,994,4,Books,2025/04/17
TB46851,C1184,627,2,Food,2025/01/21
TB46852,C6750,1614,3,Home,2025/07/18
TB46853,C6607,973,1,Clothing,2025/09/15
TB46854,C3086,591,1,Food,2024/04/30
TB46855,C4649,190,1,Toys,2025/01/16
TB46856,C6851,1091,2,Toys,2024/07/18
TB46857,C5555,445,5,Toys,2024/05/24
TB46858,C8470,1773,5,Toys,2025/08/15
TB46859,C9692,1067,4,Clothing,2025/05/01
TB46860,C9940,326,5,Clothing,2024/05/13
TB46861,C9780,1480,2,Food,2025/03/25
TB46862,C1953,1864,4,Electronics,2024/10/15
TB46863,C2133,58,4,Toys,2025/06/04
TB46864,C7185,339,3,Food,2024/12/28
TB46865,C3523,1696,2,Home,2025/05/20
TB46866,C5061,894,2,Home,2025/03/05
TB46867,C6034,632,3,Toys,2025/12/22
TB46868,C1805,1385,4,Clothing,2025/02/18
TB46869,C4126,435,3,Toys,2024/10/27
TB46870,C2168,1070,2,Food,2025/05/04
TB46871,C4892,936,1,Electronics,2024/11/13
TB46872,C9092,1463,2,Home,2025/03/31
TB46873,C1452,1027,5,Clothing,2024/12/17
TB46874,C5877,687,1,Toys,2024/10/11
TB46875,C3693,349,2,Electronics,2024/11/12
TB46876,C5030,1178,4,Toys,2025/03/27
TB46877,C2816,1926,1,Home,2025/04/07
TB46878,C1885,1777,2,Clothing,2025/03/02
TB46879,C5894,702,3,Books,2025/07/15
TB46880,C8398,318,1,Food,2025/05/10
TB46881,C1159,1966,1,Electronics,2025/03/04
TB46882,C5701,1594,1,Clothing,2024/05/18
TB46883,C8562,814,3,Clothing,2025/12/31
TB46884,C8846,689,5,Home,2024/09/05
TB46885,C2563,1128,2,Electronics,2025/10/29
TB46886,C7000,1420,1,Books,2024/04/02
TB46887,C1651,1723,2,Electronics,2025/09/23
TB46888,C3228,322,1,Toys,2025/10/08
TB46889,C7334,505,2,Toys,2024/04/02
TB46890,C5010,281,1,Books,2025/04/06
TB46891,C6239,903,5,Food,2024/12/21
TB46892,C1944,551,2,Electronics,2025/05/22
TB46893,C9887,1987,4,Books,2025/03/25
TB46894,C3227,1103,3,Home,2024/06/19
TB46895,C4557,889,3,Electronics,2024/11/17
TB46896,C5782,392,3,Home,2025/07/27
TB46897,C3677,156,1,Clothing,2024/04/10
TB46898,C7146,424,2,Books,2024/08/10
TB46899,C2529,1092,4,Clothing,2025/04/11
TB46900,C4325,706,5,Food,2024/01/08
TB46901,C8972,487,5,Toys,2025/02/24
TB46902,C9751,358,3,Food,2025/11/12
TB46903,C3213,913,2,Food,2025/10/01
TB46904,C4560,1874,2,Home,2025/08/21
TB46905,C2749,1187,5,Books,2025/11/26
TB46906,C8278,558,1,Books,2025/01/16
TB46907,C9249,253,2,Electronics,2025/10/26
TB46908,C2993,107,4,Home,2025/02/06
TB46909,C3651,1753,1,Food,2025/01/10
TB46910,C6907,1894,4,Toys,2025/11/02
TB46911,C7027,1124,2,Clothing,2024/12/30
TB46912,C7971,1071,3,Books,2025/03/14
TB46913,C9008,277,5,Electronics,2024/11/13
TB46914,C1788,1952,3,Electronics,2024/11/09
TB46915,C4843,1420,1,Home,2024/11/24
TB46916,C4104,475,1,Food,2024/09/06
TB46917,C4091,1282,4,Clothing,2024/12/06
TB46918,C1176,965,4,Toys,2024/12/18
TB46919,C1107,1578,4,Electronics,2024/12/17
TB46920,C3875,1709,1,Toys,2024/06/25
TB46921,C7583,295,4,Food,2024/11/04
TB46922,C3251,1888,3,Toys,2024/02/13
TB46923,C6720,775,3,Food,2025/08/03
TB46924,C9052,1487,4,Home,2025/01/19
TB46925,C8004,637,3,Clothing,2025/06/16
TB46926,C9322,944,4,Electronics,2024/02/17
TB46927,C9217,342,2,Toys,2025/02/02
TB46928,C7047,1644,2,Toys,2024/07/05
TB46929,C9409,874,2,Electronics,2025/08/19
TB46930,C5004,159,4,Toys,2025/12/04
TB46931,C2733,1336,1,Home,2025/10/21
TB46932,C3406,1140,3,Clothing,2024/04/24
TB46933,C6233,351,2,Food,2025/05/27
TB46934,C2963,182,4,Books,2025/05/05
TB46935,C6686,273,4,Home,2024/11/27
TB46936,C5286,769,2,Toys,2024/03/11
TB46937,C5779,1485,1,Electronics,2024/02/14
TB46938,C2849,585,5,Electronics,2024/08/04
TB46939,C2343,1529,1,Food,2024/02/22
TB46940,C1255,1313,1,Clothing,2024/12/04
TB46941,C2742,1832,1,Food,2025/02/27
TB46942,C1640,475,5,Clothing,2024/05/03
TB46943,C4990,350,1,Toys,2024/06/19
TB46944,C9450,1551,3,Books,2024/11/18
TB46945,C2572,738,4,Home,2024/09/18
TB46946,C6796,1693,4,Clothing,2025/04/20
TB46947,C5681,521,3,Toys,2024/05/06
TB46948,C4760,1275,1,Toys,2024/07/07
TB46949,C7014,1088,4,Clothing,2024/01/26
TB46950,C1467,1078,3,Books,2024/11/15
TB46951,C8916,1482,4,Books,2025/03/27
TB46952,C1159,1550,1,Clothing,2025/07/08
TB46953,C2057,1396,2,Books,2025/05/06
TB46954,C1523,1795,3,Toys,2024/10/30
TB46955,C2907,644,5,Clothing,2024/01/22
TB46956,C1267,748,5,Clothing,2024/09/13
TB46957,C4144,1237,3,Books,2024/08/28
TB46958,C4161,1226,1,Electronics,2024/05/14
TB46959,C6420,1899,2,Toys,2024/09/13
TB46960,C3565,1622,5,Clothing,2024/09/09
TB46961,C9153,1204,1,Food,2024/10/09
TB46962,C2751,1521,1,Toys,2024/05/20
TB46963,C1721,1966,4,Books,2025/03/01
TB46964,C2983,1077,3,Electronics,2024/05/07
TB46965,C2027,1551,3,Home,2025/03/26
TB46966,C3232,1761,4,Toys,2025/12/08
TB46967,C2875,720,4,Food,2024/10/15
TB46968,C2486,534,3,Food,2024/10/25
TB46969,C7452,1906,4,Books,2025/07/03
TB46970,C6041,775,4,Toys,2025/03/07
TB46971,C7783,789,2,Food,2025/04/10
TB46972,C6355,1694,4,Electronics,2025/05/09
TB46973,C2775,1880,4,Home,2024/01/30
TB46974,C2797,180,2,Home,2024/11/03
TB46975,C1380,986,3,Books,2025/08/13
TB46976,C8303,1876,5,Food,2025/04/16
TB46977,C6210,1586,1,Food,2025/11/01
TB46978,C7804,1215,5,Books,2025/09/20
TB46979,C9788,1588,3,Electronics,2025/02/13
TB46980,C1553,1686,5,Clothing,2025/09/23
TB46981,C2898,457,5,Home,2025/09/14
TB46982,C4255,1603,4,Home,2025/10/16
TB46983,C4352,194,1,Toys,2025/09/16
TB46984,C8391,1286,3,Toys,2025/11/29
TB46985,C9589,767,1,Clothing,2025/01/29
TB46986,C1303,392,1,Toys,2025/07/14
TB46987,C7058,1489,3,Electronics,2024/11/26
TB46988,C5410,1259,1,Food,2025/02/22
TB46989,C8935,1750,2,Food,2024/04/21
TB46990,C4497,1693,1,Books,2025/06/19
TB46991,C7016,1035,5,Food,2024/11/16
TB46992,C8098,1779,3,Home,2025/09/15
TB46993,C9887,1552,5,Electronics,2024/11/29
TB46994,C2847,1888,1,Toys,2024/12/25
TB46995,C8898,783,1,Electronics,2025/09/14
TB46996,C4034,1427,3,Home,2025/04/17
TB46997,C5635,772,4,Food,2024/05/02
TB46998,C1309,259,1,Home,2024/06/11
TB46999,C2550,1091,2,Home,2024/01/06
TB47000,C7601,868,3,Home,2024/08/24
TB47001,C7573,1031,4,Clothing,2024/07/23
TB47002,C3810,1227,4,Electronics,2025/01/22
TB47003,C2562,697,4,Home,2024/05/22
TB47004,C4967,1110,3,Books,2025/07/25
TB47005,C5505,1377,2,Books,2024/01/04
TB47006,C3415,375,2,Clothing,2024/07/27
TB47007,C3423,1621,3,Clothing,2025/06/05
TB47008,C3982,1950,1,Books,2024/09/18
TB47009,C9348,202,1,Clothing,2024/09/17
TB47010,C5423,1249,1,Electronics,2024/05/09
TB47011,C1375,1008,1,Food,2024/01/09
TB47012,C5284,232,1,Books,2024/07/27
TB47013,C7511,1618,5,Food,2025/08/05
TB47014,C8007,1100,2,Toys,2024/03/12
TB47015,C4582,650,2,Home,2025/04/23
TB47016,C4126,506,1,Food,2024/03/31
TB47017,C1229,1722,5,Food,2025/04/23
TB47018,C3842,1366,4,Clothing,2025/11/15
TB47019,C8427,414,1,Home,2024/07/13
TB47020,C3235,1248,4,Food,2025/07/11
TB47021,C3524,736,2,Electronics,2024/05/01
TB47022,C2303,1342,1,Home,2025/06/03
TB47023,C4654,1571,2,Home,2024/03/01
TB47024,C8567,1032,2,Electronics,2024/06/08
TB47025,C3598,1935,5,Clothing,2024/09/10
TB47026,C1484,1353,2,Clothing,2025/10/27
TB47027,C6388,1312,5,Clothing,2024/11/18
TB47028,C1750,504,1,Electronics,2025/01/09
TB47029,C6729,360,4,Food,2024/05/06
TB47030,C8141,1854,1,Toys,2025/02/27
TB47031,C5095,845,4,Books,2024/03/16
TB47032,C1560,348,1,Toys,2025/07/17
TB47033,C7482,370,2,Clothing,2024/10/07
TB47034,C5655,109,2,Home,2025/03/16
TB47035,C7302,1500,4,Home,2025/03/10
TB47036,C8998,816,1,Toys,2025/12/22
TB47037,C7616,1391,4,Books,2025/10/29
TB47038,C7440,1041,4,Electronics,2025/12/29
TB47039,C4104,1194,3,Food,2024/12/03
TB47040,C9253,957,2,Toys,2025/04/18
TB47041,C9005,689,5,Electronics,2024/11/25
TB47042,C2779,955,1,Books,2024/01/10
TB47043,C5217,1283,2,Food,2024/04/21
TB47044,C2316,661,3,Books,2024/02/02
TB47045,C7821,445,1,Food,2025/08/13
TB47046,C9756,1657,5,Food,2024/04/12
TB47047,C9311,594,2,Toys,2025/09/11
TB47048,C2693,572,4,Home,2024/10/24
TB47049,C6363,1122,1,Books,2024/10/10
TB47050,C6713,1591,1,Toys,2024/04/28
TB47051,C2311,1104,5,Toys,2025/06/12
TB47052,C6663,1943,3,Home,2024/11/17
TB47053,C3644,1315,1,Electronics,2024/03/04
TB47054,C9789,352,1,Books,2025/12/03
TB47055,C5290,711,5,Books,2024/01/12
TB47056,C6439,1635,3,Electronics,2025/02/15
TB47057,C6578,599,4,Food,2025/06/28
TB47058,C8096,1632,4,Home,2024/12/31
TB47059,C3310,430,2,Books,2025/09/07
TB47060,C2912,528,3,Toys,2024/07/19
TB47061,C6106,1485,2,Toys,2024/04/12
TB47062,C7349,133,1,Books,2025/07/10
TB47063,C3886,517,4,Home,2024/04/03
TB47064,C5620,191,4,Food,2025/10/19
TB47065,C8036,1029,5,Food,2024/11/13
TB47066,C6317,1030,4,Toys,2024/11/21
TB47067,C8948,1478,4,Clothing,2024/07/24
TB47068,C7332,505,1,Clothing,2025/06/05
TB47069,C6403,558,4,Electronics,2025/04/19
TB47070,C5348,1526,3,Books,2024/10/16
TB47071,C4625,1091,2,Books,2024/04/21
TB47072,C3630,1550,1,Food,2024/01/15
TB47073,C3083,289,4,Food,2025/10/05
TB47074,C3977,1471,3,Clothing,2024/07/28
TB47075,C7648,386,3,Clothing,2024/12/08
TB47076,C7814,1951,2,Food,2025/08/06
TB47077,C2251,1152,2,Books,2024/02/16
TB47078,C8731,1000,5,Home,2024/01/31
TB47079,C4960,1819,3,Books,2024/07/19
TB47080,C5175,1876,4,Books,2025/03/18
TB47081,C6639,1982,3,Food,2024/12/09
TB47082,C8442,272,4,Books,2025/12/01
TB47083,C3648,1349,4,Toys,2025/10/13
TB47084,C6013,467,2,Food,2024/10/08
TB47085,C6507,828,1,Books,2025/08/31
TB47086,C1081,1688,3,Home,2025/12/31
TB47087,C1491,1642,3,Clothing,2024/07/20
TB47088,C2085,342,4,Food,2025/03/31
TB47089,C1988,713,2,Food,2024/11/16
TB47090,C1649,1071,2,Clothing,2025/01/06
TB47091,C2481,294,5,Home,2024/07/25
TB47092,C6113,510,5,Books,2024/12/25
TB47093,C1768,1163,1,Toys,2025/09/17
TB47094,C3386,1915,2,Home,2024/05/16
TB47095,C8328,146,1,Toys,2025/12/25
TB47096,C8240,1707,5,Books,2024/05/27
TB47097,C6697,678,3,Books,2025/10/06
TB47098,C4781,765,2,Electronics,2024/11/13
TB47099,C4462,1407,3,Books,2025/12/09
TB47100,C2629,1711,5,Toys,2024/12/11
TB47101,C1420,292,3,Electronics,2025/01/16
TB47102,C4263,962,4,Home,2025/01/05
TB47103,C3909,1630,3,Clothing,2024/11/19
TB47104,C2128,1327,2,Clothing,2025/12/16
TB47105,C5035,455,4,Clothing,2024/01/14
TB47106,C4151,1296,2,Toys,2025/10/07
TB47107,C4786,1794,5,Electronics,2024/05/17
TB47108,C3329,525,5,Electronics,2025/08/04
TB47109,C7367,682,1,Books,2025/12/30
TB47110,C9453,1934,3,Food,2024/04/16
TB47111,C9222,602,5,Clothing,2024/02/04
TB47112,C9816,176,1,Electronics,2025/07/29
TB47113,C8859,1249,4,Home,2025/07/19
TB47114,C2952,529,5,Clothing,2025/03/05
TB47115,C3179,468,4,Electronics,2024/05/08
TB47116,C4273,1824,2,Clothing,2024/02/09
TB47117,C9183,1405,5,Food,2025/06/22
TB47118,C5255,1182,3,Toys,2025/03/14
TB47119,C4399,426,1,Home,2025/07/28
TB47120,C4004,1881,2,Food,2024/11/28
TB47121,C4601,1413,2,Home,2025/03/15
TB47122,C7764,972,1,Toys,2025/04/20
TB47123,C1030,1515,2,Home,2024/03/15
TB47124,C8972,1734,1,Clothing,2024/02/05
TB47125,C8320,771,5,Toys,2025/01/31
TB47126,C8547,484,4,Clothing,2024/07/21
TB47127,C8831,1962,1,Clothing,2024/04/09
TB47128,C9221,427,3,Electronics,2025/02/20
TB47129,C3394,1437,3,Books,2025/01/20
TB47130,C9835,1308,1,Clothing,2024/08/10
TB47131,C2000,247,4,Food,2025/05/11
TB47132,C5781,795,5,Electronics,2024/03/26
TB47133,C6006,1523,1,Clothing,2024/10/13
TB47134,C3677,367,3,Food,2024/05/18
TB47135,C4755,1863,3,Electronics,2025/06/19
TB47136,C5820,1517,5,Electronics,2025/03/19
TB47137,C6957,458,3,Toys,2025/06/28
TB47138,C1361,1267,5,Books,2025/12/21
TB47139,C4704,1428,3,Toys,2025/04/04
TB47140,C7503,497,2,Electronics,2025/11/11
TB47141,C8034,1762,3,Home,2025/05/23
TB47142,C5451,1671,1,Books,2024/01/21
TB47143,C2646,769,2,Food,2025/03/14
TB47144,C8153,531,3,Toys,2025/09/12
TB47145,C5516,355,2,Books,2024/03/15
TB47146,C9908,1337,5,Clothing,2025/07/26
TB47147,C3711,700,3,Home,2025/03/30
TB47148,C6833,223,5,Toys,2024/07/07
TB47149,C3887,301,1,Books,2024/05/30
TB47150,C7015,1029,2,Clothing,2024/07/21
TB47151,C5523,240,3,Food,2025/01/04
TB47152,C5955,1625,1,Home,2024/09/07
TB47153,C6726,403,1,Toys,2024/04/13
TB47154,C3791,1941,5,Books,2025/09/18
TB47155,C1009,868,4,Electronics,2024/05/14
TB47156,C7529,1035,2,Clothing,2024/10/09
TB47157,C8574,1882,3,Clothing,2024/10/25
TB47158,C8316,763,4,Toys,2025/02/07
TB47159,C9579,1072,2,Electronics,2024/07/22
TB47160,C1203,1859,5,Toys,2025/04/02
TB47161,C7175,1204,2,Toys,2024/11/28
TB47162,C9602,951,5,Books,2024/10/12
TB47163,C9936,1658,1,Toys,2024/07/06
TB47164,C9356,923,4,Books,2025/04/22
TB47165,C4759,591,1,Home,2025/10/03
TB47166,C8168,576,5,Food,2025/02/01
TB47167,C1245,1699,1,Home,2024/08/12
TB47168,C7368,315,3,Food,2024/11/20
TB47169,C4126,1543,2,Food,2024/06/26
TB47170,C8174,994,3,Home,2025/12/28
TB47171,C1822,1219,4,Electronics,2025/07/27
TB47172,C5368,958,5,Electronics,2024/06/17
TB47173,C6077,993,2,Electronics,2024/07/26
TB47174,C7528,448,3,Home,2024/04/29
TB47175,C9827,716,2,Food,2025/01/16
TB47176,C9807,1073,4,Electronics,2025/05/16
TB47177,C8224,1273,4,Home,2024/10/11
TB47178,C7600,656,5,Food,2024/11/06
TB47179,C4901,882,5,Toys,2025/07/08
TB47180,C6550,1963,2,Clothing,2025/01/27
TB47181,C9712,1056,3,Toys,2024/05/11
TB47182,C2150,432,5,Books,2025/03/27
TB47183,C3329,1747,5,Food,2024/06/25
TB47184,C3604,1390,3,Books,2025/11/06
TB47185,C8505,239,1,Books,2024/07/10
TB47186,C6777,557,2,Home,2025/11/20
TB47187,C8889,504,3,Electronics,2024/10/23
TB47188,C6184,1956,2,Books,2025/07/03
TB47189,C6614,289,2,Clothing,2024/01/03
TB47190,C6669,1898,3,Toys,2025/01/18
TB47191,C9855,697,3,Electronics,2025/06/28
TB47192,C3743,1401,1,Electronics,2025/11/04
TB47193,C7710,1546,2,Food,2025/07/29
TB47194,C5986,1560,3,Food,2024/06/02
TB47195,C6023,213,2,Books,2024/08/08
TB47196,C2097,689,1,Books,2025/12/31
TB47197,C9044,1220,2,Toys,2025/08/23
TB47198,C6330,748,2,Books,2024/10/25
TB47199,C3290,993,4,Home,2024/12/25
TB47200,C3219,1078,2,Food,2025/09/25
TB47201,C1218,1711,1,Toys,2024/05/02
TB47202,C3445,113,3,Clothing,2024/06/03
TB47203,C8190,1769,2,Clothing,2024/07/22
TB47204,C2231,213,5,Clothing,2025/07/25
TB47205,C1582,397,4,Electronics,2024/06/02
TB47206,C7241,1938,5,Books,2025/12/21
TB47207,C3190,1929,2,Home,2024/11/11
TB47208,C9321,1896,1,Clothing,2024/03/08
TB47209,C6073,355,2,Food,2024/07/04
TB47210,C1443,277,1,Books,2025/12/09
TB47211,C3268,1148,4,Clothing,2025/09/09
TB47212,C3613,760,2,Home,2025/05/12
TB47213,C7565,1973,1,Books,2025/11/01
TB47214,C5458,183,5,Clothing,2025/01/26
TB47215,C9374,1038,4,Toys,2025/04/02
TB47216,C5311,450,4,Home,2024/03/12
TB47217,C1395,1308,3,Home,2025/05/14
TB47218,C8590,797,3,Food,2025/11/14
TB47219,C2973,767,2,Books,2024/04/24
TB47220,C1606,149,5,Food,2025/11/03
TB47221,C2775,1326,5,Electronics,2025/09/24
TB47222,C1449,1271,5,Electronics,2025/07/18
TB47223,C9965,1812,2,Food,2025/02/22
TB47224,C8238,1184,4,Home,2025/08/24
TB47225,C8342,423,2,Electronics,2025/08/14
TB47226,C8414,388,1,Books,2025/02/13
TB47227,C2221,487,2,Books,2024/11/01
TB47228,C1959,1101,2,Books,2024/02/14
TB47229,C4050,1184,3,Books,2024/05/02
TB47230,C1632,531,3,Food,2025/06/08
TB47231,C5300,1893,2,Electronics,2024/02/25
TB47232,C1127,656,2,Electronics,2024/06/22
TB47233,C3578,1103,1,Clothing,2025/04/15
TB47234,C7472,788,2,Home,2025/05/06
TB47235,C3618,1423,1,Food,2024/08/17
TB47236,C7496,1373,2,Home,2025/04/04
TB47237,C8019,1570,4,Clothing,2024/07/19
TB47238,C4707,515,5,Toys,2025/10/02
TB47239,C2722,151,5,Books,2025/02/13
TB47240,C9861,1788,5,Clothing,2025/09/16
TB47241,C3643,1535,3,Food,2024/10/05
TB47242,C8445,454,3,Toys,2024/05/06
TB47243,C9311,1628,2,Electronics,2024/09/30
TB47244,C8508,273,2,Electronics,2025/12/29
TB47245,C3623,1622,4,Electronics,2025/04/26
TB47246,C9108,1924,3,Home,2025/12/01
TB47247,C7174,827,4,Electronics,2025/03/18
TB47248,C2190,1690,1,Clothing,2025/08/15
TB47249,C6592,307,2,Home,2025/07/17
TB47250,C6957,709,2,Home,2024/03/25
TB47251,C3112,203,3,Clothing,2025/06/20
TB47252,C5840,403,2,Clothing,2025/03/12
TB47253,C8879,1353,1,Electronics,2025/08/16
TB47254,C6101,973,2,Clothing,2025/06/19
TB47255,C6521,1050,4,Food,2025/11/22
TB47256,C5209,57,5,Electronics,2024/10/07
TB47257,C5466,1956,1,Books,2024/08/18
TB47258,C2161,223,3,Books,2025/11/14
TB47259,C5896,1545,4,Home,2025/09/17
TB47260,C5267,1905,4,Home,2025/11/07
